loss,predicted,real
1.1879485555255087e-06,0.16290810704231262,0.16252912008782217
0.0005318663897924125,0.15420377254486084,0.14608957303587272
1.4033654224476777e-05,0.17942588031291962,0.16381205302543472
2.29150646191556e-05,0.281332790851593,0.2594774541498743
2.5852894395939074e-05,0.4898732900619507,0.4596664070558238
0.00020789779955521226,0.6843475699424744,0.686085947313179
0.00015589376562274992,0.8549782037734985,0.8664047445766406
3.644389289547689e-05,0.9783156514167786,1.0026884646749044
6.19343772996217e-05,1.0906095504760742,1.1218560451649429
0.00021428520267363638,1.155268907546997,1.1899718058759612
0.00020268838852643967,1.0325498580932617,1.0533498851450651
0.00010186330473516136,0.9614189863204956,0.9789272155777509
4.4171392801217735e-05,1.0847711563110352,1.1033799159695252
0.00020098971435800195,1.1335198879241943,1.1683342279640236
1.901549330796115e-05,1.1332573890686035,1.1655566858457336
5.702592170564458e-05,1.0882916450500488,1.118012809682732
1.3077864423394203e-05,1.0200066566467285,1.043407414236765
4.830610487260856e-05,0.9391918778419495,0.9544232792717281
0.00012319927918724716,0.8523478507995605,0.8599395594536813
3.3905434975167736e-05,0.7649691700935364,0.7661794353525284
4.486815896598273e-07,0.6793986558914185,0.6779551963171512
6.218042108230293e-05,0.6032671928405762,0.60079998626807
1.2239464922458865e-05,0.5465105175971985,0.5461648102246294
2.514619700377807e-05,0.5307585000991821,0.5407228298367024
2.141564982593991e-05,0.5968174338340759,0.6164446723539345
