loss,predicted,real
0.002366906264796853,0.4899742007255554,0.285037345179617
0.002825251780450344,0.4126645028591156,0.2347953453269776
0.0013980651274323463,0.33072274923324585,0.19083540583006858
0.002533809281885624,0.2823624610900879,0.15531025746170712
0.0017395417671650648,0.2641395628452301,0.12809028984313872
0.0017644051695242524,0.274147093296051,0.10959660602956146
0.0023191634099930525,0.2557358741760254,0.0998712414115032
0.002400506054982543,0.22402897477149963,0.09238987939058088
0.0012307496508583426,0.1776110827922821,0.07967359149252701
0.0015713161556050181,0.15200725197792053,0.06740404978413582
0.0011857140343636274,0.1983114778995514,0.08259897094528607
0.0012995009310543537,0.27904224395751953,0.3117576471866724
0.0013107929844409227,0.5950484871864319,0.5637985287185978
0.0010155834024772048,0.7245559692382812,0.7162830011435681
0.002214824315160513,0.7995308637619019,0.7982095465585
0.0011472241021692753,0.8448801040649414,0.840724034904304
0.0014037450309842825,0.8721743822097778,0.8673561786021806
0.0018645114032551646,0.8812412023544312,0.8812530418062413
0.0010557017521932721,0.8670495748519897,0.8698118743957148
0.0017126734601333737,0.8253788352012634,0.8318599203176513
0.0017558280378580093,0.7698724269866943,0.7795028743083808
0.001612265594303608,0.7078720331192017,0.717520437577054
0.0009602474165149033,0.6402608156204224,0.650350512393662
0.0013159123482182622,0.5727077722549438,0.5824045128996124
0.0012276109773665667,0.5120441317558289,0.5171597262569454
0.0010765608167275786,0.455391526222229,0.45756642341738085
0.000972104724496603,0.4083547294139862,0.40600163529850597
0.0009930826490744948,0.36644747853279114,0.3617572599950371
0.0009611711138859391,0.32474392652511597,0.32127524459304047
0.0009959172457456589,0.2857229709625244,0.28398181558808666
0.0010541375959292054,0.2764211595058441,0.2602250408485838
0.0009617403848096728,0.3609446883201599,0.33288309145702316
0.0011030532186850905,0.5279645323753357,0.4918184132798787
0.0010813850676640868,0.7154488563537598,0.6792638871799372
0.0010024248622357845,0.894888162612915,0.8572645337735334
0.0010297686094418168,1.0423305034637451,1.007918432416433
0.0008808926213532686,1.1507989168167114,1.1284161256739118
0.0008593933889642358,1.2381869554519653,1.2223873881588156
0.0008095829398371279,1.310687780380249,1.299699344060941
0.0007309169159270823,1.3762704133987427,1.360822085360331
0.0007379402522929013,1.416567087173462,1.3969776843668962
0.0009065691265277565,1.416560173034668,1.4038628626238014
0.0009470609365962446,1.3919718265533447,1.3831178598502847
0.0006734372582286596,1.3459672927856445,1.3394422476856012
0.0006009108619764447,1.284915804862976,1.2784162401256043
0.0005939470138400793,1.2134195566177368,1.20575941998958
0.0006685737171210349,1.1373473405838013,1.1270081755199732
0.0004366534994915128,1.0594968795776367,1.046309442784743
0.00047053673188202083,0.9804272651672363,0.9655576518941162
0.0006921453750692308,0.9014378786087036,0.8860388477341375
0.00047099971561692655,0.8344168663024902,0.8129210945236269
0.0004911419237032533,0.8147749900817871,0.7834901118662799
0.00046752902562730014,0.8660540580749512,0.8235188971704399
0.0004782089963555336,0.9817653894424438,0.9302634076831005
0.0005688918754458427,1.1300125122070312,1.0669374158675475
0.00045495867379941046,1.214876413345337,1.0408481440830064
0.0005701037589460611,1.096636414527893,0.8787397031230999
0.0008077083039097488,0.8882637619972229,0.7158141356992032
0.00046828456106595695,0.7386903762817383,0.5772524954006175
0.0004292692174203694,0.6083218455314636,0.46391911213925563
0.0005519738770090044,0.5033236742019653,0.3724929233261898
0.0005991062498651445,0.4299378991127014,0.29924336981657135
0.0005364288808777928,0.38054752349853516,0.24100234009256033
0.0007050067069940269,0.35314100980758667,0.19556946947399273
0.00048635335406288505,0.34704381227493286,0.16252912008782217
0.0006799680995754898,0.32758960127830505,0.14608957303587272
0.0006798126851208508,0.3199785351753235,0.16381205302543472
0.0006502530304715037,0.3778567910194397,0.2594774541498743
0.0004954470205120742,0.5486273765563965,0.4596664070558238
0.0007810919196344912,0.7433416843414307,0.686085947313179
0.0006588046671822667,0.9021378755569458,0.8664047445766406
0.0006618587649427354,1.030081033706665,1.0026884646749044
0.0006904904148541391,1.1415276527404785,1.1218560451649429
0.0006618802435696125,1.2066220045089722,1.1899718058759612
0.0008514162036590278,1.1987881660461426,1.0533498851450651
0.0007161668036133051,1.0626323223114014,0.9789272155777509
0.0006089679664000869,1.1343203783035278,1.1033799159695252
0.0004254469822626561,1.1844147443771362,1.1683342279640236
0.0004754939000122249,1.16126549243927,1.1655566858457336
0.0007342370226979256,1.114831805229187,1.118012809682732
0.0006226645200513303,1.0431926250457764,1.043407414236765
0.0004910547286272049,0.9549551010131836,0.9544232792717281
0.0007167922449298203,0.8636173009872437,0.8599395594536813
0.0005738071631640196,0.7752059698104858,0.7661794353525284
0.0006358037353493273,0.686886191368103,0.6779551963171512
0.0005417292122729123,0.612005352973938,0.60079998626807
0.0006962253246456385,0.5633751153945923,0.5461648102246294
0.0005080154514871538,0.5664329528808594,0.5407228298367024
0.0006711932364851236,0.6545990705490112,0.6164446723539345
